User_ID,Age,Gender,Location,Income,Interests,Last_Login_Days_Ago,Purchase_Frequency,Average_Order_Value,Total_Spending,Product_Category_Preference,Time_Spent_on_Site_Minutes,Pages_Viewed,Newsletter_Subscription,engagement,Purchase_Frequency_norm,Total_Spending_norm,engagement_norm,implicit_rating,AgeBucket,IncomeBucket,category_id
#293,63,Male,Urban,90968.0,Sports,28,1,192,2870.0,Home & Kitchen,373.0,38,True,411.0,0.1111111111111111,0.5623769315489103,0.6391154353666874,0.36698116273367837,55-64,Medium,4
#294,35,Female,Urban,40644.0,Technology,2,2,197,4472.0,Apparel,362.0,26,False,388.0,0.2222222222222222,0.8965390648466441,0.6025500389500962,0.5636975830759995,25-34,Low,0
#295,19,Male,Urban,38745.0,Travel,29,4,79,2683.0,Books,93.0,11,True,104.0,0.4444444444444444,0.5233704902713346,0.15104688319740545,0.4506214089418411,18-24,Low,1
#296,52,Female,Urban,140852.0,Travel,24,9,71,3657.0,Home & Kitchen,321.0,26,True,347.0,1.0,0.7265377298668357,0.5373682453379119,0.8306788029738674,45-54,High,4
#297,33,Female,Rural,148081.0,Travel,15,5,43,3687.0,Home & Kitchen,324.0,17,False,341.0,0.5555555555555556,0.7327954477188532,0.5278294462727143,0.6325408961007554,25-34,High,4
#298,58,Female,Rural,48228.0,Technology,16,8,96,251.0,Books,384.0,24,False,408.0,0.8888888888888888,0.016078163067783598,0.6343460358340886,0.47066977696391143,55-64,Low,1
#299,53,Male,Suburban,138358.0,Sports,25,9,123,1054.0,Health & Beauty,575.0,28,True,603.0,1.0,0.18357641090678503,0.9443570054530135,0.6270450854533547,45-54,High,3
#300,50,Male,Rural,54521.0,Food,4,3,115,4454.0,Home & Kitchen,346.0,35,True,381.0,0.3333333333333333,0.8927844341354336,0.5914214400406989,0.610895139365015,45-54,Low,4
#301,21,Male,Urban,142788.0,Sports,8,6,65,2471.0,Apparel,103.0,31,True,134.0,0.6666666666666666,0.4791492841170777,0.1987408785233939,0.5354912657050244,18-24,High,0
#302,50,Male,Suburban,117239.0,Fashion,9,5,122,1291.0,Electronics,215.0,13,False,228.0,0.5555555555555556,0.2330123819377232,0.3481820638781577,0.3896737782597912,45-54,High,2
#303,31,Female,Suburban,46928.0,Travel,26,1,22,787.0,Apparel,192.0,35,True,227.0,0.1111111111111111,0.1278827220238294,0.3465922640339581,0.14220645131411902,25-34,Low,0
#304,38,Female,Suburban,38322.0,Sports,26,9,193,409.0,Health & Beauty,194.0,16,False,210.0,1.0,0.04903547708840903,0.31956566668256464,0.5040225313580405,35-44,Low,3
#305,37,Female,Urban,77714.0,Food,5,7,27,1602.0,Electronics,380.0,15,True,395.0,0.7777777777777777,0.2978840570036378,0.6136786378594935,0.5454156894375863,35-44,Medium,2
#306,25,Male,Rural,107896.0,Fashion,16,6,191,3227.0,Apparel,403.0,43,True,446.0,0.6666666666666666,0.6368437739879184,0.6947584299136739,0.6560555412859306,18-24,High,0
#307,24,Female,Urban,82292.0,Technology,13,6,122,4668.0,Apparel,11.0,18,True,29.0,0.6666666666666666,0.9374228214798251,0.0318118948824343,0.7250214591541647,18-24,Medium,0
#308,20,Male,Suburban,49055.0,Technology,7,7,180,3467.0,Books,187.0,47,True,234.0,0.7777777777777777,0.6869055168040583,0.3577208629433554,0.6948795688561618,18-24,Low,1
#309,34,Female,Urban,62891.0,Food,26,0,48,3495.0,Health & Beauty,15.0,37,False,52.0,0.0,0.6927460534659413,0.06837729129902545,0.31857345318957614,25-34,Medium,3
#310,50,Male,Urban,101912.0,Fashion,20,0,198,913.0,Books,297.0,48,False,345.0,0.0,0.15416513700230283,0.5341886456495127,0.12279317621598755,45-54,High,1
#311,29,Male,Rural,26588.0,Travel,17,7,179,945.0,Electronics,411.0,48,True,459.0,0.7777777777777777,0.16084003604445482,0.7154258278882689,0.49392059900883156,25-34,Low,2
#312,39,Female,Rural,110536.0,Sports,3,3,88,1264.0,Books,585.0,49,True,634.0,0.3333333333333333,0.22738043587090748,0.9936408006232016,0.3516852762042285,35-44,High,1
#313,39,Female,Suburban,26304.0,Fashion,5,4,155,4862.0,Health & Beauty,52.0,41,True,93.0,0.4444444444444444,0.9778893969228716,0.13355908491120966,0.6534061371064132,35-44,Low,3
#314,63,Female,Urban,27345.0,Technology,19,7,160,1867.0,Home & Kitchen,28.0,27,False,55.0,0.7777777777777777,0.35316056469645896,0.07314669083162428,0.516236923196569,55-64,Low,4
#315,47,Female,Urban,49300.0,Food,12,4,191,454.0,Home & Kitchen,577.0,35,True,612.0,0.4444444444444444,0.058422053866435265,0.95866520405081,0.32215644464497684,45-54,Low,4
#316,55,Male,Rural,44259.0,Food,29,9,39,1972.0,Electronics,17.0,45,False,62.0,1.0,0.37506257717852015,0.0842752897410216,0.6272056887044363,45-54,Low,2
#317,55,Female,Urban,111006.0,Sports,27,3,107,2124.0,Home & Kitchen,351.0,35,False,386.0,0.3333333333333333,0.4067683476287421,0.599370439261697,0.39298280035910366,45-54,High,4
#318,62,Female,Urban,108553.0,Food,7,5,67,2917.0,Books,428.0,28,False,456.0,0.5555555555555556,0.572180689517071,0.71065642835567,0.578546953118249,55-64,High,1
#319,25,Female,Urban,35352.0,Food,28,4,76,3932.0,Electronics,229.0,39,False,268.0,0.4444444444444444,0.7839001435103293,0.41177405764614233,0.5939324703442624,18-24,Low,2
#320,44,Male,Rural,148266.27,Fashion,9,6,80,4375.0,Health & Beauty,210.0,38,True,248.0,0.6666666666666666,0.8763057771251209,0.37997806076215,0.7323354057825193,35-44,High,3
#321,44,Male,Suburban,53365.0,Travel,28,9,155,173.92000000000002,Electronics,431.0,9,True,440.0,1.0,0.0,0.6852196308484761,0.5185219630848477,35-44,Low,2
#322,51,Female,Suburban,39446.0,Sports,6,6,115,4366.0,Electronics,294.0,12,False,306.0,0.6666666666666666,0.8744284617695157,0.4721864517257277,0.7407114529688549,45-54,Low,2
#323,38,Male,Urban,22336.0,Fashion,29,3,16,4190.0,Apparel,582.0,15,True,597.0,0.3333333333333333,0.8377165170376798,0.9348182063878158,0.6204542533057376,35-44,Low,0
#324,47,Female,Suburban,82032.0,Travel,26,4,49,2621.0,Apparel,104.0,21,True,125.0,0.4444444444444444,0.5104378733771652,0.18443267992559736,0.4481403110122841,45-54,Medium,0
#325,50,Male,Rural,95415.0,Fashion,17,2,79,2681.0,Electronics,204.0,35,True,239.0,0.2222222222222222,0.5229533090812001,0.3656698621643535,0.37189597530297536,45-54,Medium,2
#326,45,Male,Rural,117852.0,Fashion,16,3,77,1490.0,Home & Kitchen,53.0,42,False,95.0,0.3333333333333333,0.27452191035610585,0.1367386845996089,0.2872087281202085,35-44,High,4
#327,64,Male,Suburban,118876.0,Food,23,3,58,1230.0,Apparel,375.0,33,True,408.0,0.3333333333333333,0.22028835563862095,0.6343460358340886,0.31256436362078827,55-64,High,0
#328,50,Male,Suburban,27521.0,Travel,3,2,61,2586.0,Health & Beauty,54.0,19,True,73.0,0.2222222222222222,0.5031372025498114,0.10176308802721737,0.33658804995013686,45-54,Low,3
#329,22,Female,Urban,91707.0,Sports,21,9,123,934.0,Books,276.0,23,True,299.0,1.0,0.15854553949871508,0.4610578528163304,0.5674512780560548,18-24,Medium,1
#330,36,Female,Suburban,43481.0,Sports,26,4,116,326.0,Apparel,335.0,13,True,348.0,0.4444444444444444,0.03172245769782731,0.5389580451821115,0.2681709104822334,35-44,Low,0
#331,21,Female,Urban,38474.0,Travel,4,4,38,3615.0,Electronics,31.0,44,True,75.0,0.4444444444444444,0.7177769248740112,0.10494268771561659,0.5334938849648667,18-24,Low,2
#332,52,Male,Urban,66760.0,Food,10,6,158,4637.0,Home & Kitchen,135.0,1,True,136.0,0.6666666666666666,0.9309565130327403,0.20192047821179313,0.7391224786859124,45-54,Medium,4
#333,34,Female,Rural,75718.0,Technology,5,3,87,2543.0,Books,58.0,29,True,87.0,0.3333333333333333,0.49416780696191964,0.12402028584601196,0.3847775417174651,25-34,Medium,1
#334,61,Female,Rural,64629.0,Fashion,21,3,18,827.0,Apparel,105.0,24,True,129.0,0.3333333333333333,0.13622634582651938,0.1907918793023958,0.2303810435521733,55-64,Medium,0
#335,45,Female,Rural,65232.0,Food,22,8,184,3786.0,Home & Kitchen,266.0,16,True,282.0,0.8888888888888888,0.753445916630511,0.4340312554649369,0.7824537880302236,35-44,Medium,4
#336,47,Male,Rural,106544.0,Travel,10,5,85,3722.0,Home & Kitchen,522.0,25,True,547.0,0.5555555555555556,0.7400961185462069,0.855328214177835,0.6685760747635767,45-54,High,4
#337,46,Male,Suburban,87169.0,Fashion,12,3,51,1136.0,Home & Kitchen,496.0,23,False,519.0,0.3333333333333333,0.2006808397022995,0.8108138185402458,0.32138775972005934,45-54,Medium,4
#338,63,Male,Rural,147941.0,Sports,10,1,188,1932.0,Electronics,253.0,28,True,281.0,0.1111111111111111,0.36671895337583016,0.4324414556207373,0.25826767458119726,55-64,High,2
#339,23,Female,Suburban,70669.0,Technology,29,5,193,2840.0,Health & Beauty,295.0,47,False,342.0,0.5555555555555556,0.5561192136968928,0.5294192461169139,0.5531955707752931,18-24,Medium,3
#340,52,Female,Rural,98021.0,Sports,13,1,188,592.0,Home & Kitchen,158.0,16,True,174.0,0.1111111111111111,0.08720755598571572,0.26233287229137847,0.11547668742270992,45-54,Medium,4
#341,58,Female,Suburban,129153.0,Travel,11,4,137,1648.0,Books,549.0,43,False,592.0,0.4444444444444444,0.30747922437673125,0.9268692071668178,0.43105257168621086,55-64,High,1
#342,54,Male,Urban,89184.0,Fashion,22,5,29,1243.0,Apparel,67.0,38,False,105.0,0.5555555555555556,0.22300003337449523,0.15263668304160505,0.36561368332268335,45-54,Medium,0
#343,41,Male,Suburban,67945.0,Travel,16,3,164,4057.0,Books,299.0,11,True,310.0,0.3333333333333333,0.8099739678937355,0.47854565110252617,0.5623428506624336,35-44,Medium,1
#344,46,Female,Suburban,33140.0,Fashion,8,2,175,3507.0,Electronics,463.0,3,False,466.0,0.2222222222222222,0.6952491406067483,0.7265544267976662,0.4855175559528033,45-54,Low,2
#345,63,Male,Rural,146468.0,Food,8,6,81,739.0,Electronics,101.0,15,False,116.0,0.6666666666666666,0.11787037346060142,0.1701244813278008,0.3700541161900507,55-64,High,2
#346,48,Male,Suburban,103457.0,Technology,27,1,74,272.0,Books,56.0,1,False,57.0,0.1111111111111111,0.02045856556419584,0.07632629052002352,0.06683898355589048,45-54,High,1
#347,52,Male,Urban,34357.0,Food,25,5,191,4454.0,Health & Beauty,332.0,7,True,339.0,0.5555555555555556,0.8927844341354336,0.524649846584315,0.7042179800193766,45-54,Low,3
#348,50,Male,Urban,131672.0,Food,8,3,122,4059.0,Electronics,393.0,1,False,394.0,0.3333333333333333,0.8103911490838701,0.6120888380152939,0.575884900889271,45-54,High,2
#349,38,Female,Rural,88673.0,Travel,13,5,33,616.0,Electronics,381.0,49,False,430.0,0.5555555555555556,0.09221373026732971,0.66932163240648,0.35842834186094635,35-44,Medium,2
#350,49,Male,Urban,141673.0,Technology,27,3,137,622.0,Books,92.0,32,True,124.0,0.3333333333333333,0.0934652738377332,0.18284288008139774,0.21034366123511972,45-54,High,1
#351,40,Male,Suburban,85633.0,Fashion,2,3,184,2017.0,Electronics,447.0,9,False,456.0,0.3333333333333333,0.3844491539565464,0.71065642835567,0.39406776211601285,35-44,Medium,2
#352,50,Male,Urban,96943.0,Fashion,12,3,92,2986.0,Health & Beauty,109.0,29,False,138.0,0.3333333333333333,0.5865734405767112,0.20510007790019236,0.4344680560495393,45-54,Medium,3
#353,20,Male,Rural,116111.0,Sports,10,8,72,2264.0,Health & Beauty,317.0,26,False,343.0,0.8888888888888888,0.43597103093815703,0.5310090459611135,0.649287868518282,18-24,High,3
#354,35,Female,Suburban,98258.0,Fashion,12,6,194,2029.0,Health & Beauty,168.0,23,True,191.0,0.6666666666666666,0.3869522410973534,0.289359469642772,0.5030644554580862,25-34,Medium,3
#355,42,Female,Rural,32924.0,Travel,11,2,192,4045.0,Apparel,435.0,45,False,480.0,0.2222222222222222,0.8074708807529286,0.7488116246164608,0.538243058800464,35-44,Low,0
#356,59,Male,Suburban,89286.0,Food,15,2,69,2309.0,Health & Beauty,442.0,43,True,485.0,0.2222222222222222,0.44535760771618327,0.7567606238374589,0.3760869858560284,55-64,Medium,3
#357,48,Male,Urban,113269.0,Food,16,5,108,3883.0,Health & Beauty,218.0,29,False,247.0,0.5555555555555556,0.7736792043520342,0.3783882609179504,0.6359944680502104,45-54,High,3
#358,20,Male,Rural,147563.0,Food,17,5,71,2690.0,Apparel,222.0,38,False,260.0,0.5555555555555556,0.5248306244368054,0.3990556588925454,0.526079346885817,18-24,High,0
#359,57,Male,Rural,94071.0,Technology,26,3,39,4176.0,Home & Kitchen,528.0,33,False,561.0,0.3333333333333333,0.8347962487067383,0.8775854119966296,0.6134168531176952,55-64,Medium,4
#360,63,Male,Suburban,77326.0,Fashion,2,8,31,1193.0,Electronics,278.0,7,False,285.0,0.8888888888888888,0.21257050362113272,0.4388006549975358,0.5395367921292633,55-64,Medium,2
#361,41,Male,Rural,110023.0,Travel,18,3,135,3980.0,Health & Beauty,569.0,12,True,581.0,0.3333333333333333,0.7939124920735574,0.9093814088806219,0.598198762321163,35-44,High,3
#362,49,Female,Suburban,140101.0,Technology,12,8,166,2594.0,Electronics,574.0,31,False,605.0,0.8888888888888888,0.5048059273103495,0.9475366051414127,0.7219163278037984,45-54,High,2
#363,64,Male,Suburban,50651.0,Sports,19,3,178,2679.0,Books,466.0,32,True,498.0,0.3333333333333333,0.5225361278910656,0.7774280218120538,0.4628840597321849,55-64,Low,1
#364,39,Female,Suburban,90202.0,Travel,26,1,51,2588.0,Electronics,584.0,20,False,604.0,0.1111111111111111,0.5035543837399459,0.9459468052972131,0.37119415321269694,35-44,Medium,2
#365,40,Female,Suburban,68777.0,Travel,23,1,107,2885.0,Apparel,30.0,17,True,47.0,0.1111111111111111,0.565505790474919,0.06042829207802738,0.3105204349215163,35-44,Medium,0
#366,19,Male,Urban,36994.0,Travel,18,4,40,2858.0,Electronics,359.0,36,False,395.0,0.4444444444444444,0.5598738444081033,0.6136786378594935,0.5133110937695958,18-24,Low,2
#367,44,Female,Suburban,87263.0,Food,17,3,167,1674.0,Electronics,288.0,3,False,291.0,0.3333333333333333,0.31290257984847974,0.44833945406273346,0.3356401063380892,35-44,Medium,2
#368,59,Female,Rural,79634.0,Travel,6,6,121,2473.0,Electronics,86.0,1,True,87.0,0.6666666666666666,0.47956646530721225,0.12402028584601196,0.5282069379728467,55-64,Medium,2
#369,19,Female,Urban,120158.0,Fashion,25,4,155,4090.0,Home & Kitchen,234.0,27,True,261.0,0.4444444444444444,0.8168574575309548,0.400645458736745,0.6076504017626041,18-24,High,4
#370,43,Female,Rural,30800.0,Travel,15,5,131,4945.0,Home & Kitchen,313.0,47,True,360.0,0.5555555555555556,0.9952024163134533,0.558035643312507,0.7536446516723047,35-44,Low,4
#371,34,Female,Urban,57823.0,Food,3,9,26,1193.0,Books,365.0,40,True,405.0,1.0,0.21257050362113272,0.6295766363014896,0.6086143902596587,25-34,Low,1
#372,57,Female,Suburban,128575.0,Travel,6,3,47,1289.0,Apparel,269.0,33,False,302.0,0.3333333333333333,0.2325952007475887,0.46582725234892924,0.3012505655713078,55-64,High,0
#373,50,Male,Urban,83878.0,Sports,3,1,151,2789.0,Electronics,131.0,20,True,151.0,0.1111111111111111,0.5454810933484631,0.22576747587478735,0.31804323959428715,45-54,Medium,2
#374,26,Female,Urban,38708.0,Sports,29,9,119,4195.0,Electronics,351.0,14,True,365.0,1.0,0.838759470013016,0.565984642533505,0.8840402257592076,25-34,Low,2
#375,60,Female,Rural,32819.0,Food,1,8,193,1975.0,Electronics,180.0,36,True,216.0,0.8888888888888888,0.3756883489637219,0.3291044657477623,0.6019702036084511,55-64,Low,2
#376,56,Female,Rural,94905.0,Fashion,13,9,31,3506.0,Electronics,480.0,5,False,485.0,1.0,0.6950405500116811,0.7567606238374589,0.8384443098890024,55-64,Medium,2
#377,46,Male,Suburban,83870.0,Fashion,28,6,65,1887.0,Home & Kitchen,163.0,23,False,186.0,0.6666666666666666,0.3573323765978039,0.28141047042177386,0.4889406165111892,45-54,Medium,4
#378,59,Female,Urban,29283.0,Technology,21,3,128,4032.0,Books,96.0,45,False,141.0,0.3333333333333333,0.8047592030170544,0.2098694774327912,0.5331285891009536,55-64,Low,1
#379,43,Male,Urban,50573.0,Food,26,2,156,1707.0,Health & Beauty,510.0,15,False,525.0,0.2222222222222222,0.319786069485699,0.8203526176054435,0.3259389930291089,35-44,Low,3
#380,52,Female,Urban,98707.0,Travel,14,9,66,3848.0,Apparel,365.0,6,True,371.0,1.0,0.7663785335246804,0.5755234415987027,0.8524226842459766,45-54,Medium,0
#381,42,Male,Suburban,50933.0,Food,13,2,181,173.92000000000002,Electronics,353.0,33,False,386.0,0.2222222222222222,0.0,0.599370439261697,0.1599370439261697,35-44,Low,2
#382,41,Male,Suburban,25774.0,Technology,27,8,44,3961.0,Books,436.0,19,True,455.0,0.8888888888888888,0.7899492707672796,0.7090666285114704,0.8263838346964227,35-44,Low,1
#383,30,Female,Suburban,92055.0,Food,4,4,123,2280.0,Health & Beauty,83.0,13,False,96.0,0.4444444444444444,0.43930848045923304,0.13832848444380852,0.41152166465103573,25-34,Medium,3
#384,24,Female,Suburban,30983.0,Food,7,2,134,3146.0,Books,225.0,29,True,254.0,0.2222222222222222,0.6199479357874712,0.38951685982734774,0.4179282570870968,18-24,Low,1
#385,53,Male,Suburban,116468.0,Technology,22,4,138,2933.0,Home & Kitchen,412.0,6,True,418.0,0.4444444444444444,0.575518139038147,0.6502440342760847,0.5240075659947746,45-54,High,4
#386,62,Female,Rural,116334.0,Fashion,10,1,61,1497.0,Health & Beauty,118.0,15,True,133.0,0.1111111111111111,0.2759820445215766,0.19715107867919426,0.19390702790262887,55-64,High,3
#387,37,Male,Urban,38133.0,Travel,7,3,94,3926.0,Books,482.0,16,True,498.0,0.3333333333333333,0.7826485999399259,0.7774280218120538,0.579934672154172,35-44,Low,1
#388,18,Male,Urban,145555.0,Technology,21,9,174,4674.0,Home & Kitchen,192.0,24,True,216.0,1.0,0.9386743650502286,0.3291044657477623,0.9053139108473791,<18,High,4
#389,25,Male,Urban,34939.0,Sports,15,1,74,931.0,Books,590.01,23,False,613.01,0.1111111111111111,0.15791976771351335,0.9602709018934517,0.21709098566042617,18-24,Low,1
#390,63,Male,Urban,21429.52,Fashion,15,1,188,2797.0,Books,590.0,48,True,638.0,0.1111111111111111,0.5471498181090011,1.0,0.39621741814905054,55-64,Low,1
#391,33,Male,Urban,134586.0,Sports,4,7,138,4877.0,Health & Beauty,107.0,10,True,117.0,0.7777777777777777,0.9810182558488804,0.17171428117200044,0.8086296432491963,25-34,High,3
#392,31,Female,Urban,76700.0,Fashion,23,0,30,2835.0,Home & Kitchen,382.0,41,True,423.0,0.0,0.5550762607215566,0.6581930334970827,0.3156036206744087,25-34,Medium,4
#393,29,Male,Urban,47624.0,Travel,23,6,190,181.0,Electronics,390.0,41,True,431.0,0.6666666666666666,0.001476821413076125,0.6709114322506796,0.3677557128609522,25-34,Low,2
#394,40,Male,Urban,26823.0,Travel,6,4,25,186.0,Apparel,244.0,49,False,293.0,0.4444444444444444,0.002519774388412374,0.4515190537511327,0.24628580384989882,35-44,Low,0
#395,32,Female,Rural,38489.0,Food,24,7,132,2163.0,Health & Beauty,585.0,17,False,602.0,0.7777777777777777,0.4149033808363648,0.9427672056088139,0.6309832419372456,25-34,Low,3
#396,45,Male,Urban,138555.0,Sports,20,0,70,921.0,Home & Kitchen,468.0,49,True,517.0,0.0,0.15583386176284084,0.8076342188518466,0.15088865967846304,35-44,High,4
#397,51,Female,Rural,59961.0,Fashion,26,6,63,262.0,Books,538.0,44,True,582.0,0.6666666666666666,0.018372659613523343,0.9109712087248215,0.3993648176985677,45-54,Medium,1
#398,19,Female,Suburban,139664.0,Travel,5,4,177,3839.0,Home & Kitchen,210.0,45,True,255.0,0.4444444444444444,0.7645012181690751,0.39110665967154734,0.5831362141432386,18-24,High,4
#399,49,Female,Urban,49118.0,Technology,20,3,35,2497.0,Apparel,73.0,30,True,103.0,0.3333333333333333,0.48457263958882624,0.14945708335320582,0.38300339615029244,45-54,Low,0
#400,40,Male,Suburban,120417.0,Travel,12,6,89,2032.0,Apparel,309.0,44,False,353.0,0.6666666666666666,0.3875780128825551,0.5469070444031097,0.5291008102374608,35-44,High,0
#401,39,Male,Suburban,101816.0,Technology,1,9,74,2828.0,Electronics,590.0,46,False,636.0,1.0,0.5536161265560858,0.9968204003116008,0.7988092969813988,35-44,High,2
#402,42,Male,Suburban,42263.0,Fashion,28,1,109,3635.0,Electronics,186.0,10,True,196.0,0.1111111111111111,0.7219487367753562,0.29730846886377005,0.4046077784352873,35-44,Low,2
#403,39,Female,Rural,33565.0,Travel,8,0,83,3546.0,Apparel,253.0,19,True,272.0,0.0,0.703384173814371,0.4181332570229408,0.35833620391876103,35-44,Low,0
#404,39,Male,Suburban,40354.0,Travel,1,0,180,2890.0,Health & Beauty,13.0,29,True,42.0,0.0,0.5665487434502553,0.0524792928570293,0.26019486383831786,35-44,Low,3
#405,59,Female,Suburban,62951.0,Fashion,5,0,26,2807.0,Health & Beauty,299.0,2,True,301.0,0.0,0.5492357240596736,0.46423745250472964,0.29357982107732605,55-64,Medium,3
#406,23,Male,Suburban,111179.0,Travel,22,4,130,4033.0,Books,76.0,36,True,112.0,0.4444444444444444,0.8049677936121216,0.16376528195100234,0.5786120353205549,18-24,High,1
#407,32,Female,Urban,43648.0,Technology,6,9,196,3485.0,Electronics,51.0,19,False,70.0,1.0,0.6906601475152688,0.09699368849461852,0.7704964352313329,25-34,Low,2
#408,60,Male,Urban,70729.0,Travel,29,6,32,1022.0,Books,149.0,7,False,156.0,0.6666666666666666,0.17690151186463304,0.23371647509578541,0.4029773278486634,55-64,Medium,1
#409,54,Male,Rural,61971.0,Sports,21,1,144,2275.0,Electronics,122.0,26,True,148.0,0.1111111111111111,0.4382655274838968,0.22099807634218852,0.26931929500197244,45-54,Medium,2
#410,50,Male,Rural,38658.0,Food,3,9,181,1682.0,Apparel,211.0,15,False,226.0,1.0,0.3145713046090178,0.3450024641897585,0.6260573334930339,45-54,Low,0
#411,25,Female,Urban,41253.0,Technology,15,7,190,664.0,Health & Beauty,280.0,47,False,327.0,0.7777777777777777,0.1022260788305577,0.5055722484539197,0.44655896031914294,18-24,Low,3
#412,61,Female,Rural,84166.0,Sports,5,3,80,3358.0,Health & Beauty,538.0,38,False,576.0,0.3333333333333333,0.6641691419417282,0.9014324096596239,0.5390193548397401,55-64,Medium,3
#413,61,Male,Urban,68563.0,Fashion,28,2,117,2697.0,Apparel,156.0,3,True,159.0,0.2222222222222222,0.5262907586022761,0.23848587462838428,0.36067942883386267,55-64,Medium,0
#414,22,Male,Suburban,46390.0,Technology,24,9,88,2600.0,Books,238.0,38,False,276.0,1.0,0.5060574708807529,0.42449245639973926,0.7201751075363128,18-24,Low,1
#415,56,Female,Suburban,108664.0,Food,14,7,171,4666.0,Books,376.0,16,False,392.0,0.7777777777777777,0.9370056402896906,0.6089092383268947,0.8325434619630502,55-64,High,1
#416,21,Female,Rural,71578.0,Food,18,1,55,1087.0,Home & Kitchen,82.0,2,True,84.0,0.1111111111111111,0.19045990054400427,0.11925088631341313,0.14763204387614323,18-24,Medium,4
#417,23,Female,Urban,99025.0,Fashion,16,2,87,3736.0,Electronics,492.0,31,False,523.0,0.2222222222222222,0.7430163868771484,0.8171730179170442,0.5160746758864212,18-24,Medium,2
#418,62,Male,Urban,123850.0,Fashion,6,2,25,323.0,Books,356.0,28,True,384.0,0.2222222222222222,0.031096685912625564,0.5961908395732978,0.1736125926180113,55-64,High,1
#419,49,Female,Rural,52658.0,Technology,25,9,80,450.0,Apparel,273.0,7,False,280.0,1.0,0.05758769148616626,0.4308516557765377,0.5189996267464286,45-54,Low,0
#420,47,Male,Urban,26852.0,Travel,24,0,105,2028.0,Books,580.0,30,True,610.0,0.0,0.38674365050228615,0.9554856043624108,0.26958320316226986,45-54,Low,1
#421,64,Female,Suburban,147282.0,Fashion,14,5,156,448.0,Health & Beauty,44.0,43,True,87.0,0.5555555555555556,0.05717051029603177,0.12402028584601196,0.28812875821781553,55-64,High,3
#422,52,Male,Rural,114986.0,Travel,27,1,11,4377.0,Electronics,573.0,7,False,580.0,0.1111111111111111,0.8767229583152555,0.9077916090364223,0.5353044921455072,45-54,High,2
#423,57,Female,Rural,22551.0,Sports,24,0,19,4832.0,Home & Kitchen,123.0,36,False,159.0,0.0,0.971631679070854,0.23848587462838428,0.46108284304472275,55-64,Low,4
#424,33,Female,Urban,91947.0,Food,8,1,187,1117.0,Electronics,349.0,29,True,378.0,0.1111111111111111,0.19671761839602175,0.5866520405081,0.19718813232901977,25-34,Medium,2
#425,30,Female,Rural,81001.0,Travel,29,5,134,2326.0,Health & Beauty,330.0,24,True,354.0,0.5555555555555556,0.4489036478323265,0.5484968442473093,0.5068563259492779,25-34,Medium,3
#426,59,Female,Urban,69159.0,Food,7,3,90,4967.0,Health & Beauty,409.0,39,False,448.0,0.3333333333333333,0.9997914094049328,0.6979380296020731,0.669699937192427,55-64,Medium,3
#427,47,Female,Urban,142775.0,Travel,8,5,149,4224.0,Health & Beauty,323.0,4,False,327.0,0.5555555555555556,0.8448085972699663,0.5055722484539197,0.6807210936168767,45-54,High,3
#428,36,Male,Urban,71707.0,Sports,13,8,79,2519.0,Health & Beauty,111.0,29,False,140.0,0.8888888888888888,0.48916163268030566,0.2082796775885916,0.6409507024649967,35-44,Medium,3
#429,34,Female,Urban,53243.0,Fashion,6,9,159,1993.0,Apparel,89.0,44,False,133.0,1.0,0.3794429796749324,0.19715107867919426,0.640464448721639,25-34,Low,0
#430,36,Female,Urban,41800.0,Sports,18,9,41,3140.0,Home & Kitchen,433.0,5,True,438.0,1.0,0.6186963922170677,0.6820400311600769,0.7966173796136883,35-44,Low,4
#431,45,Female,Rural,95939.0,Fashion,2,7,114,2168.0,Health & Beauty,99.0,29,True,128.0,0.7777777777777777,0.4159463338117011,0.1892020794581962,0.5560960581610851,35-44,Medium,3
#432,43,Male,Suburban,77828.0,Fashion,8,0,93,1225.0,Health & Beauty,539.0,30,True,569.0,0.0,0.2192454026632847,0.8903038107502266,0.18769081227350076,35-44,Medium,3
#433,54,Female,Suburban,27239.0,Food,11,7,138,3217.0,Books,146.0,29,False,175.0,0.7777777777777777,0.6347578680372459,0.26392267213557813,0.6620333078303184,45-54,Low,1
#434,43,Male,Rural,26710.0,Sports,1,8,191,4261.0,Home & Kitchen,257.0,26,False,283.0,0.8888888888888888,0.8525264492874545,0.43562105530913653,0.8271990077102682,35-44,Low,4
#435,40,Female,Rural,41384.0,Travel,22,5,67,4142.0,Electronics,189.0,19,True,208.0,0.5555555555555556,0.8277041684744518,0.31638606699416544,0.6541054825129199,35-44,Low,2
#436,26,Female,Suburban,41038.0,Sports,29,9,155,4533.0,Home & Kitchen,240.0,26,True,266.0,1.0,0.9092630911457464,0.4085944579577431,0.9000278368113601,25-34,Low,4
#437,29,Male,Suburban,60846.0,Food,6,4,143,2270.0,Home & Kitchen,503.0,37,True,540.0,0.4444444444444444,0.43722257450856056,0.8441996152684377,0.481170120055696,25-34,Medium,4
#438,18,Female,Suburban,107983.0,Fashion,16,5,54,546.0,Home & Kitchen,271.0,27,True,298.0,0.5555555555555556,0.07761238861262224,0.4594680529721308,0.33087238017289305,<18,High,4
#439,18,Male,Suburban,87821.0,Food,27,5,106,2758.0,Health & Beauty,520.0,30,True,550.0,0.5555555555555556,0.5390147849013783,0.8600976137104339,0.5785664145766637,<18,Medium,3
